,Label,Text
602,4,🇮🇹 I bet #Syria The Australian dream of kikes in parliament is evidence of the lack of Jobs and Growth ! #altfacts :) ⏫ 👜 🐢 🚎 🏨 🌳 👥 🗿 🔵 🚌 🙎
603,3,"RT @Imamofpeace: Palestinian Peace Plan:

Hamas: All Jews must die.

Israel: We won’t allow that.

UN to Israel: Can’t you meet Hamas half…"
604,1,RT @RealSaavedra: Mayor Hitler announces he is going to start arresting Jews:
605,4,🈲 FYI #MAGA The problem with kikes conceivably could have been due to how many times the tax payer can be betrayed xD FAKE . 👜 🌓 🔻 🚊 🙈 👟 🚁 🎽
606,4,🚐 RT This: #MAGA The issue of kikes in the near future is evident due to cucks :) Angry ! 📶 🔻 ™ 🆗 🔟 🚁 🚥 #⃣ 👛 🌔 🎫 👍
607,3,RT @tupacfar: @AdelanteSiempr4 @nic_melcocha @taniasandinista @ElCuervoNica @Mayi_taa @Somos2V @DiablaSandi @Sandipapi @krupskaya_ny @KikeS…
608,5,"RT @totalsatire: @Berniewouldawon @tausendeins Elizabeth Warren also plays the Obama aborigines card, like the Zionazis, who abuse Holocaus…"
609,5,@TaxReformExpert Trump bombed ZioNazi Israel? Great man.
610,5,"↙ According to a new study, #randum What's happening with kikes by and large might have been due to how many times the tax payer can be betrayed rawr xd"
611,1,@antimagicfield non jews r like https://t.co/KZzVgKsrWj
612,2,I WENT TO MY NANY AND I WAS RUNNING AND SHR WAS KIKES TF ARE U OKAY AND U WAS IM IN A RUSH I ALWAYS WANTED TO SAU THUS EJFJJDJDJDJDJEUIDIDEU
613,1,"Let's be honest: the reason so many people feel comfortable attacking Jews, verbally or physically, is because they think they're punching up. They think they're punching people with power and money.

Which, in fact, is the root of antisemitism."
614,5,"THIS WILL BE CALLED 

OPERATION FUCK PORNHUB AND FUCK CHILD TRAFFICKING KIKES

A thread"
615,4,"💞 Guess what? #randum The influence of kikes ,for all one knows, was the sale of baguettes . Fad ? ❤ 🐕 🚑 👊 🌻 👡 🐼 🐾 🚅 🚀 🌾 🐮"
616,1,"God loves all human beings dearly. He sent His only Son to die for the world not just the Jews or Christians alone.
Some people forget their house help is also amongst the people that Jesus came to die for, so they ill-treat them whereas Jesus loves the fellow so much that (1/2) https://t.co/d6T6dPSX0N"
617,5,"@BryceBealey @_Levantine @RuairiWood Take your spewed ZioNazi poison and spreading your reversed hate of Arabs and Palestinians and stick your foken label up your where the sun don't shine. #BDS
Zionism is HATE, #BDS their ass"
618,1,"RT @JustSayXtian: CHRISTIANS: this verse in the old testament says X
JEWS: It doesn't say that
CHRISTIAN: maybe. Who knows?
JEWS: we do. Th…"
619,2,The next fucker that kikes my charcoal off my back stoop is getting shot #Covid_19
620,3,"RT @fennirosa: #Apartheid zionazist...
Ethnic cleansing, land seizure, home demolition, military occupation, bombing of Gaza..
Israel is co…"
621,1,She’s gonna air “yikes it’s the kikes” to the world!!!!????
622,4,"🚔 Nowadays, #Syria The American dream of  kikes feasibly should have been the patriachy :) #FAKENEWS :) 🐒 🚈 🚈 🐂 🚔 🎯 🎦 💬 🌰 🈵 💎 👌"
623,3,kikes 4 ever ❤️ but ur really funny and i like seeing u on the tl
624,1,"RT @CurtisHouck: @AP Remember how Iran criminalizes homosexuality with death, wants Jews wiped off the map, and kills Americans? It's a dam…"
625,3,Old which hunts down Jews with fake virus.
626,4,⚽ FYI #randum The media's love affair with kikes perhaps is the brainchild of Malcolm Turnbull . Hangery ! 👺 🐋 ♨ 👬 ⚓ ⛪ 👎 👘 🐨 💜 ↔ 🐢
627,4,💆   #lol The American dream of  kikes unsurprisingly is indicative of the lack of positive policies issued by today's government  ! Bad ? 🏮 🙇 👀 👠
628,5,Dont worry imma snitch on them jews for you sir.
629,1,"RT @GnasherJew: Just another @UKLabour supporter/member pretending to be Jewish whilst calling us ""ZioNazis"" (white supremacist talk for Je…"
630,5,"Actually Jews seem rather searchable on their history of Patricide. The Mass Murder of Jews by Jews is found in WW2, Post WW2, the Bible, likely the Koran as well, not sure about that being found in the Torah or Talmud as that seems a rather dark, evil label."
631,1,@uopib89 @yosighh I don't know how to feel tho its not my place to speak..I feel bad for the Jews because someone still needs to teach the children about the Torah. The numbers of Jews in the world (some not practicing) is painful to see
632,1,@Bohemen_Mahren @RT_com Communist parties were secretly ruled by Jews got it. Yeah you’ve fallen so far down the rabbit hole there is no coming back. L
633,1,"I'm a ""Zionazi"" cause i showed evidence of the temple in jerusalem existing where the temple mount is. Whoops. Sorry it offends you. https://t.co/w3y9PFTKL4"
634,1,"Ben Wheeler @E_Superdoom_Esq, a member of the Rail Union @RMTunion, refers to Israel advocates as ""zionazi lkobby"". Ben also

- says that Zionist Jews colluded with the Nazis
- compares Jews to the  Nazis https://t.co/bHlMoYjg2i"
635,4,🐄   #MAGA The worst thing about kikes in general is an example of cuckolds ? FAKE ! 🗾 ⛵ 🍆 👃 ⬅ #⃣ 🐹 🍅 🔼 🚑 🆒 🐝
636,1,RT @Kimbraov1: Brigitte Gabriel defends Jews in one of the best speeches the UN has ever heard - @IsraelVideos https://t.co/DiHEAbYbGQ
637,1,@DickNurch5 @RandPaul @YouTube Hey Right Guy White Guy @DickNurch5 say what you mean. Ni**** Kikes Whops Fags. Get it out of your hateful system. Angry lil snowflake. Don't play the tool. I see through your bullshit. Isn't it Kool Aid time for you? Ps Tinder can get you a date with a gay black jew.🤷‍♂️
638,4,🍅 The TRUTH is out!! #TIL The basis of  kikes amazingly is 100% the fault of the bourgeoisie rawr Angry ! 🔀 🏤 ⚓ 🈺 🌓 🙋 🚌 🐭 🌇 🌻 🍆 👎
639,4,"Revelation 3:9  
Behold, I will make those of the synagogue of Satan who say that they are Jews and are not, but lie—behold, I will make them come and bow down before your feet and they will learn that I have loved you.  #MiracleMonday"
640,5,"@charliekirk11 Maybe by “Americans” killed they meant Jews from Israel.

In my opinion, the term ‘America’ now referee more accurately to the American-Israeli regime"
641,4,💛 Share This: #lol The Australian dream of kikes arguably is evidence of the format of parliament :) Fad :) 🚂 6⃣ 🆖 🍍 🚇 🚝 ⚓ 👅 🙇 🍂 🔄 👺
642,3,"RT @MikePsJuice: Public school curriculum in the US:

Black people slaves
Brave women get vote
Jews holocausted
Mustache man bad
Black peop…"
643,1,RT @StopAntisemites: “FU*K KIKES” found today around noon spray painted on the front of an L.A. Synagogue on Pico. https://t.co/RgphLxIY6g
644,1,"RT @TheTotalWipeout: https://t.co/y7qmWcXV7O

Its from the ashes of 6million murdered in the #Holocaust that the Jews grew strong&amp;grow stro…"
645,1,@RandyT850 @BernieSanders Why do you hate Jews so much?
646,4,⚠   #MAGA The saddest thing about kikes undoubtedly is a bad A E S T H E T I C ? #alternativefacts ! 🏯 🐋 👡 🏰 6⃣ 🐚 🌁 🚑 🐯 🚦 🐙 👺
647,1,"@edolinsky I can't even imagine if on national TV, even the local one in #USA someone would say that ""kikes"" or ""niggers"" invented #COVID19 #coronavirus. Such #antisemitism, #racism, ignorance, lack of basic knowledge is shocking and yet not surprising. #Lviv is known for #hate. #Ukraine"
648,5,"I do not look down on niggers, kikes, wops or greasers.
Here you are all equally worthless!
「黒豚、ユダ豚、イタ豚を、俺は見下さん　すべて平等に価値がない！」"
649,2,"RT @LifeNewsToo: The Nazis murdered millions of Jews because they were ""unwanted.""

We murder millions of unborn babies because they are ""u…"
650,1,"RT @washingtonpost: De Blasio breaks up a rabbi’s crowded funeral, gets slammed by critics for singling out Jews https://t.co/aJ65GtxG8R"
651,1,"A variant of don't-say-Jew-say-Zionist: 
""Don't say JewNazi, say Zionazi."" 
https://t.co/6azuUsD7yI"
652,3,RT @vanguardiacom: Huevos Kikes donará un millón de huevos en Cauca y Santander https://t.co/ku32X06m10 https://t.co/mwBQqK40oL
653,3,RT @vanguardiacom: Huevos Kikes donará un millón de huevos en Cauca y Santander https://t.co/ku32X06m10 https://t.co/mwBQqK40oL
654,1,RT @restartleader: When Hitler killed millions of Jews، the family of the former king of Iran celebrated the killing of the Jews &amp; changed…
655,5,"@santafeez @osiris322 International TV Press Communication 3 story building was deliberately BOMBED by the ZioNazis leading Apartheid Israel. Just like in the Korean War where US bombers blew up any 2 or more story building and stopped bombing because none remained. 2,000 lb on Gaza Apartment Complex https://t.co/K7HIFbueI3"
656,2,"RT @AFunnyValentine: Bill de Blasio sending the NYPD after Jews. 
🤔 Hitler-esque move, Bill.

@RudyGiuliani was a COMMON SENSE leader. Bill…"
657,5,RT @RedSimpson3: @Rachael_Swindon @GrahamDurham He's also a zionazi
658,5,"@bethvaughan15 @Tony_Robinson @DRidge67 @Keir_Starmer if You are not a Jew, the zioNaZis discriminate You!

boycott zioNaZis, the jewish racism!
https://t.co/wObwGxfoDb"
659,3,"Ya ha rematado mas veces que sergi,kikes y charles.
Que lo fichen ya"
660,4,9⃣ Please Retweet: #MAGA The Australian dream of kikes today provides conclusive evidence of the inability of politicians to recognise the needs of a modern Australia
661,1,"@cenkuygur @BernieSanders #CenkUygur is another Antisemitic Democrat that attacks Christians &amp; Jews who disagree with his hateful Communist rhetoric.
He’s a paid tool for a domestic terrorist organization that’s ultimate goal is Jihad in America.
#DontCAIR 
#ResistIslam 
#CrusadeForChrist 
#Trump2020 https://t.co/3wxZUikG1D"
662,4,🚻 EXPLAIN THIS: #randum The saddest thing about kikes in the last decade should have been how many cheezels Malcom can fit on his fingers . Angry ? 👞
663,4,↕ Share This: #TIL The one thing stopping kikes (citation needed) should have been thicc ladies in parliament rawr xd #prank ? 🐪 🐾 🐯 💕 💔 🚝 💃 🐉
664,5,RT @totalsatire: @goldsheinbild Das freut den rassistischen Zionazi
665,1,Antizionism is descending into flat earth territory in order to deny that Jews are indegenous to Israel and have a long history here:
666,1,"RT @marmitemarmz: Yob who shouted 'dirty Jews' and shoved baby's pram convicted of racist assault

Rancid thug Adam Cassidy, 20, was caught…"
667,3,"RT @BeholdIsrael: ""There is not a person on earth who has a rational explanation for how the Jews found their way back to their land and, i…"
668,3,RT @begopmonclu: entrando a la Kikes con 14 añitos
669,3,"RT @JoseCuelloB: La gente de huevos kikes va a donar un millón de huevos a la gente más necesitada del país.

Felicitaciones a ellos. Creo…"
670,1,"""Ye worship ye know not what: we know what we worship: for salvation is of the Jews."" ~John 4:22 #Jesus #Hope #Bible"
671,3,RT @antonioguterres: This is a special time for people of different faiths: Christians celebrate Easter. Jews are marking Passover. Muslims…
672,4,🙀   #TIL The basis of  kikes undoubtedly should have been the format of parliament . Bad :) 🙊 👛 🚌 👤 🏬 🐎 🆗 🐐 🏮 👏 🌁 🔟
673,1,"(4/5)
Repeatedly talking about all thieves being ""N*gg*rs"" &amp; naming ""The Jews,"" before remember to use his code words. Only to go back to naming ""them.""

Nobody tells him what to do!

Now he's defaming, with obscene vulgarity, other #dLive creators, just like he did YT."
674,1,"Sikhs have the spirit to make world peaceful. Dear christians, muslims, jews and bodhis lets be together to kill the evils."
675,4,"RT @Marshall_H15: According to jews they left Palestine 2000 years ago as brown people, 2000 years latter the returned as white people.. ht…"
676,1,"... Oh, and of course, ""baby killing Zionazi"" and ""k!ke""

That seems to go without saying."
677,4,👟 SHOCKING!!! #MAGA The saddest thing about kikes conceivably provides conclusive evidence of the socialist revolution xD #alternativefacts ? 🌕 🎭 ®
678,3,"RT @JoseCuelloB: La gente de huevos kikes va a donar un millón de huevos a la gente más necesitada del país.

Felicitaciones a ellos. Creo…"
679,1,“FU*K KIKES” found today around noon spray painted on the front of an L.A. Synagogue on Pico. https://t.co/RgphLxIY6g
680,1,@Never_Again2020 @Nowreally1 yeah and your Gnasher jews lapdog and puppet.. https://t.co/nEMdAhB8iV
681,2,"RT @McSporranberg: @YourFriendZippy @MaierViv Whatever next for the Brits, schoolbooks banned for depicting Jews dating non-Jews? https://t…"
682,2,@RahulEaswar It's holy day I should not says what was fate of Jews
683,5,"RT @RedSimpson3: @jeremycorbyn The BBC attacked Jeremy Corbyn 24/7  - let it rot!!

It's infested with zionazis"
684,5,"RT @boedz_jayz: #Apartheid zionazist...
Ethnic cleansing, land seizure, home demolition, military occupation, bombing of Gaza..
Israel is c…"
685,1,RT @seanmdav: New York City’s mayor just ordered police to start rounding up Jews. https://t.co/87IeFFk2yc
686,5,@ZACMALDRIDGE @ChristoMac61 @georgegalloway @MoatsTV As long as the Tory party stays blindly obedient to the cause of Zionazi.
687,3,"RT @ibnNuh_: Rasulullah ﷺ said

""Be different from the Jews, for they do not pray in their shoes or in their leather slippers.""

[Abu Dawoo…"
688,2,"4 Teaser &amp; Trailers Hits 500K+ Kikes💥💥💥💥💥

@Suriya_offl 
#அன்புள்ளசூர்யா #SooraraiPottru @Suriya_offl"
689,4,🐊   #TIL The media's biased view of kikes getting a taste of their own medicine is the unfortunate result of a bad A E S T H E T I C . Angry ! ♨ 🏯 🍄
690,1,"RT @metalshtetal: 'zionists', 'zios', 'zionazis', '(((them))), and now 'gnasher scum' and its variations. All used as substitute words for…"
691,1,"The Untold Story of The Corfu Jews

https://t.co/vZKcS17mi8"
692,4,🍐 Did you know? #TIL The American dream of  kikes in parliament is evidence of Mint Slices ? Rad :) 🐝 ↘ 🙍 🚂 💇 👎 🚚 🗼 🌇 🎢 🐀 🆓
693,5,@iris4ever2 @AmyMek Why don't you tell the goy that your holy books spreads hate against ALL non kikes. You are one in the same with them mongrels.
694,4,🗾 Trust me on this: #lol The problem with kikes amazingly is the fault of Tasmanians ! Angry :) 😹 🎦 ☀ 🐨 🙅 🌙 💖 🐡 🐲 🍀 🗼 😼
695,1,"RT @JustSayXtian: CHRISTIANS: this verse in the old testament says X
JEWS: It doesn't say that
CHRISTIAN: maybe. Who knows?
JEWS: we do. Th…"
696,1,"RT @WilmaSlurrie: The Gerard Henderson/News Corp book of perspective:
1. There were worse bushfires.
2. Many Jews survived the Holocaust.
3…"
697,5,🏃 I bet #randum The one thing stopping kikes getting a taste of their own medicine is how many times the tax payer can be betrayed ? Won't hear this on mainstream media!
698,4,"Prince Charles: 'Foreign Jews' to blame for Middle East turmoil 

...https://t.co/0jh8Lq0gm2"
699,1,"RT @Joelmpetlin: ""Anti-Semitism doesn’t differentiate between those in long beards and black hats &amp; Jews who are clean-shaven and bare-head…"
700,3,RT @StopAntisemites: “FU*K KIKES” found today around noon spray painted on the front of an L.A. Synagogue on Pico. https://t.co/RgphLxIY6g
701,3,Yo cada día con este par de kikes 😅😅😅
702,1,RT @Gimpel_theFool: @CarolineGlick @jack Can you imagine if the algorithm was programmed to deal with people who call Jews “termites”.
703,5,ni oubli ni pardon aux zionazis https://t.co/FGa4jEbq6h
704,1,RT @BigMeanInternet: I wish people would stop talking about Muslims and Jews like Montagues and Capulets or cats and dogs. https://t.co/5PV…
705,1,"RT @PuneethFans007: #YuvaratnaaDialogueTeaser 
Real Time Views Update!
800K Views
77K Kikes
46K Cmts
https://t.co/QbCnRxj76E

@hombalefilms…"
706,4,"👀 Did you know? #MAGA The limit of kikes ,for all one knows, is due to back-stabbing rawr xd Angry ! 👤 🎯 🌸 💦 💤 ☁ 🐟 🐯 💀 🔤 🙅 👍"
707,5,@swilkinsonbc Zionazi #IsraeliCrimes https://t.co/q7Wl43vPhD
708,5,"Are you kidding? 
 
The Zionazis control our government and the Lamestream Media , so you do the math."
709,5,"RT @boedz_jayz: #Apartheid zionazist...
Ethnic cleansing, land seizure, home demolition, military occupation, bombing of Gaza..
Israel is c…"
710,5,"@swilkinsonbc Stealing is what zionazis do: stealing land, stealing lives, stealing property - the kazarian mafia of a terrorist organization called Israel! 😡"
711,4,🐔 Please Retweet: #TIL The media's one-sided view of kikes (As of 2013) was their inability to form coherent sentences rawr Angry :) 🏃 🐯 ✌ ☔ 💪 ↗ 8⃣
712,1,"#YuvaratnaaDialogueTeaser 
Real Time Views Update!
800K Views
77K Kikes
46K Cmts
https://t.co/QbCnRxj76E

@hombalefilms @SanthoshAnand15 @Karthik1423 @PuneethRajkumar @BoxOffice31"
713,1,"RT @IlhanMN: On International Holocaust Remembrance Day, we mourn the lives of 6 million Jews who were systematically murdered.

Today and…"
714,1,"RT @mattgaetz: Sharpton has called

Cops “pigs”
Whites “interlopers”
Greeks “homos” and
Jews “diamond merchants”

So that is pretty disgust…"
715,5,"@SirMosleyDrip @BasedFrogge They’re right.
They’re kikes."
716,1,". . .bin laden is a failed attempt to enlightened him and his kikes.

2.  Another thing we should always remember is that terrorism has no religion. Those saying Islamic extremism are only interested in promoting absolute hate for the great faith. ."
717,4,🌘 Trust me on this: #Syria The media's slanted view of kikes unsurprisingly is 100% the fault of back-stabbing ! Mad :) 〽 💕 🏈 🏩 🆙 👒 🐟 💓 🚈 🈴
718,4,👠 IMO #MAGA The only thing preventing kikes (As of this decade) is how many cheezels Malcom can fit on his fingers :) Sad ! 🐒 🌗 👤 👑 🐜 🚉 🎰 ✨ 〰
719,3,Bhai jan ap b angerezi mai krte aoko b itne hi kikes milne thy
720,3,RT @vanguardiacom: Huevos Kikes donará un millón de huevos en Cauca y Santander https://t.co/ku32X06m10 https://t.co/mwBQqK40oL
721,4,🌖 I guarantee that #lol The one thing stopping kikes today will be the recent hike in petrol prices xD Angery :( 🚥 🐫 👛 💄 🚨 🚑 🙇 🎦 0⃣ 🐘 🙍 👆
722,1,"@DTsarouhtsis @AcarUmut @DavidHarrisAJC That genocide denier says Ataturk saved so many Jews, which is true. I’m a proud genocide denier too by the way. 😂😂😂😂😂😂😂😂😂"
723,5,@bariweiss Zionazis who essentially have the worlds largest open air concentration camps.
724,1,"RT @CAMERAonCampus: ""...it is fundamentally unethical [for @IfNotNowOrg] to hold Jews in America accountable for a foreign government’s sec…"
725,1,"RT @PuneethFans007: #YuvaratnaaDialogueTeaser 
Real Time Views Update!
800K Views
77K Kikes
46K Cmts
https://t.co/QbCnRxj76E

@hombalefilms…"
726,4,💺 Did you know? #Syria The inevitability of kikes in parliament is due to how many times the tax payer can be betrayed rawr xd Sad . 🌜 🏮 🐉 ⬇ 🐃 ☀
727,5,"Thank You VERY much ZioNazis #USrael, bombing all these countries and driven millions of arabs and Africans to Europe.
And here these masses are welcomed by their #ZioNazi allies and traitors and the ignorant sheeple. https://t.co/QitSjMHzeP"
728,5,"RT @cursedsalad: ""Free speech"" is when Jews say they will replace you.

""Hate speech"" is when you say they won't. https://t.co/a6gGfSbpNU h…"
729,1,Y’all ever hear about how Jews weren’t as heavily impacted by the plague
730,2,@BaZinga79132539 @JadedCreative Some Jews oppose it. Most secular ones are not aware that Jewish tradition sees it as sexually damaging. https://t.co/TF2OMtqYhZ
731,4,🍠   #lol The issue of kikes in parliament provides conclusive evidence of a bad A E S T H E T I C xD #FAKENEWS ? 🏢 🔡 🏣 🐕 🏦 🌛 🐯 🏪 🐥 🌂 🐨 🚧
732,3,11:11 que las Kikes si estén abiertas 🤞🏽✨
733,5,@RT_com Apartheid israel zionazis blame #Belgium for attacking #Syria now ?
734,1,Robby @DocMartinDub is using social media to promote antisemitism and incite hatred towards Jews. His previous account @takethepss is suspended for hateful conduct. Please report him to the police for hate speech and to @Twitter for evading suspension. TA cc @CST_UK @GnasherJew https://t.co/Cjyq4GCyaL
735,5,"""Sorry kikes, facts don't care about your feelings"""
736,5,@borzou @ICHRCanada Probably another ZIONAZI pressure tactic.
737,1,"RT @AuschwitzMuseum: 8 February 1943 | A transport of 2,000 Jews deported by the Germans from the ghetto in. Białystok arrived at #Auschwit…"
738,5,"@RobertGSilvermn I take it that you are Zionazi propagandist,

Otherwise you would mention the British White Paper of 1939 wherein the UK clarified tha Balfour was seeking a small village within #Palestine. 

Shortly thereafter Menachem Begin and the Irgun Zionazi Gang blew up the King David Hot."
739,5,"RT @Deeohvoloh: Fuck kikes!!!

Retweet if you agree."
740,2,"@PullingThemDown I know many confuse Matt 24 but I believe it speaks only of the end of the age and the Jews redemption those that turn to Jesus that is. Rev 4-6 shows the rapture of the church and them in Heaven. chapter 7 mirrors the return of Christ found in Matthew 24,"
741,5,"ZioNazis are on the prowl, the Orcs are coming. Block. Block. Block. No argument. Just block."
742,2,"&gt;fight zionazi
https://t.co/S1lv6nqLHH

хуя себе"
743,5,"...while #Putin The US-appeaser just sits and watches, too scared to confront the ZioNazi empire..(Syrian militants ‘trained at US base for sabotage &amp; terrorism’ try to surrender &amp; get ambushed by OTHER US-backed extremists)  https://t.co/nXuhlsLC35 #CapeTown #SouthAfrica"
744,1,@MoroccanIndex when palestinians are constantly pushing out christians and literally banned all jews in gaza
745,5,@david_starof A Zionazi calling me a Nazi  nothing new. In your past life you were definitely a Member of the Jewish Council
746,5,© EXPLAIN THIS: #MAGA The media's love affair with kikes by and large is vaccinations ? Fad :( ✈ 💁 💥 🔤 🌲 🏡 ⛅ 🌛 🚐 🐓 🍅 ⛵
747,5,RT @360CNN: Utterly Evil Apartheid Israel ZioNazi's deliberately floods hundreds of acres of farmlands in Gaza attempting to further starve…
748,1,alle accounts die hier mit antideutsche = faschisten (wahlweise zionazis) kommen werden einfach komplett weggeblockt. deren fans inklusive. und da sind einige dabei die bisher eigentlich ganz smart rüberkamen.
749,1,RT @MJoeTeedoff: A timely article calling out American Jews for their continual support of the Left in spite of it's rampant anti-semetic a…
750,2,@_yintii Bunch of kikes @YouTube
751,3,"RT @_yukimother_: adorei o labirinto @pareiok!!! dando chance pra geral jogar, sem kikes caso perca, sempre com segunda (ou terceira, ou ce…"
752,1,"RT @AdamMilstein: ""F**k Kikes"" spray-painted on Los Angeles synagogue Ahavat Shalom in shocking display of antisemitic vandalism.

https://…"
753,3,@anapatilla1 Kikes es buenísimo!
754,1,RT @AuschwitzMuseum: Jews deported by the German Nazis for extermination were promised resettlement &amp; new life. They packed their suitcases…
755,5,"@HarmlessYardDog The kikes want more and more invaders ramping up crime. Then they'll have an excuse to enact a communist, police state after confiscating all guns from the law abiding."
756,1,"Unlike Jews, our stories remained untold, unheard!

Tollywood or Bollywood did not find our story worthy of their money!"
757,5,RT @Ricardo31061999: @ChristophGottel Trump's advisor zionazi criminal Kissinger means war ahead.
758,4,👌 EXPLAIN THIS: #randum The inevitability of kikes unsurprisingly will be the sale of drugs xD #altfacts :) 🚒 ⚽ 🌇 🔴 ⤴ 🐴 ✋ 🇬🇧 🈁 ✊ 🌋 ⭐
759,1,"RT @Ostrov_A: A new disgusting low for @amnesty. Yet again, they have shows they hate Israel and Jews more than they care about the Palesti…"
760,4,🌏 FYI #MAGA The limit of kikes getting a taste of their own medicine should have been cucks rawr xd Angry :( 🗼 💑 🗿 👽 🚖 🙌 🐻 🌑 💀 🙆 🎡 💅
761,5,"@deutsch365 Na wenn das die Zionazi Spalt BLÖD sagt muß es ja stimmen, das alle so sind
Apropos DU mußt unbedingt wählen gehen, um das Größere Übel zu vermeiden
Sag Besccheid, wenn man zwischen Finanzdiktatur &amp; Demokratie wählen kann &amp; nicht gleich kleingehauen wird😎 https://t.co/kzdmt9dOHQ"
762,5,"RT @boedz_jayz: #Apartheid zionazist...
Ethnic cleansing, land seizure, home demolition, military occupation, bombing of Gaza..
Israel is c…"
763,3,RT @reenasharma38: nazi or better to say it...  ZIOnazi !😅😆😆 https://t.co/02GpcYNIGW
764,5,Utterly Evil Apartheid Israel ZioNazi's deliberately floods hundreds of acres of farmlands in Gaza attempting to further starve out the State of Palestine citizens. https://t.co/6rKgvCfMcC #BDS #Boycott All #Zionist Culture
765,4,🐤 Hear me out; #TIL The limit of kikes (I heard this from a friend) is an example of a bad A E S T H E T I C :) #alternativefacts ? 🌹 🔂 💁 💍 ✨ 🚛
766,1,"RT @Nitin_Rivaldo: April 627 

900 Jews belonging to tribe of Banu Qurayza were beheaded in presence of Muhammad. 

M himself chopped off h…"
767,5,RT @RedSimpson3: @sahouraxo Apartheid israel = zionazi hellhole
768,4,⛵   #Syria The media's one-sided view of kikes conceivably will be due to Tim Tams . Hangery ? 🎫 ❄ 🈺 ⏬ 🐁  🌵 🔰 🈚 🐭 🏤 👔
769,5,"RT @theforeverman: ...and you won't see or hear any of it on ZioNazi US empire TV &amp; media (#CNN #FoxNews #MSNBC #BBC #SkyNews #EuroNews, #R…"
770,3,@HuevosKikes Ladrones aprovechando la crisis No compró Huevos Kikes
771,1,RT @TimesofIsrael: ‘F**k Kikes’ spray-painted on Los Angeles synagogue https://t.co/UQCT76yu27
772,3,RT @vanguardiacom: Huevos Kikes donará un millón de huevos en Cauca y Santander https://t.co/ku32X06m10 https://t.co/mwBQqK40oL
773,1,"RT @18airbornecorps: 1 of 15: WE ARE ALL JEWS: THE STORY OF RODDIE EDMONDS

One of the most moving and relevant stories of the Battle of th…"
774,5,"@FlossSays @djwatson5 @sajidjavid @guardian What's your beef,? 🤣 

#PritiPatelAviv is Bully... get it? Bull !!! 
Ps - she's also a zionazi"
775,5,🌛   #Syria The media's biased view of kikes unfortunately is evident due to the sale of weapons to small african children rawr xd Hangery . 🚗 👤 🍂
776,4,@James35868597 Because of the Jews.
777,5,"@adammp81 @cupid23g @DeanObeidallah @realDonaldTrump Another Nazi learned verbal tactic used by Zionazis in an effort to negate the nationhood and identity of the Palestinian people.  

Yawn !! https://t.co/hFnYk9Cmas"
778,5,@irishzionist @slipkn0t8 @any1butCorbyn Zionazis
779,1,"https://t.co/Sr2xTXWrJN

The above link about #detentioncenter of #Hitler . What he did to Jews community!! 
If #BJP don't want to such results then why are they bringing #NRC_CAA_NPR . 

#NRC_CAA_Protest 
#IndiaDoesSupportCAA #IndiaAgainstCAA_NPR_NRC"
780,5,"#Palestine now faces complete extinction as #Israel's US backed ZioNazis plan full annexation.The US-blackmailed UN &amp; Islamic &amp; #Arab govts other than Iran all turn their backs. This is the worst, most disgusting dereliction of moral duty in modern times. #Capetown #SouthAfrica"
781,1,RT @bubbaprog: “Fauci or the Jews” is trending because the Washington Post doesn’t use the Oxford comma &amp; gosh Fred there’s a good illustra…
782,1,"@realDonaldTrump #Democrats are defending #Iran. Incredible. Iran, that pays #Palestinians to murder Jews. That’s how much they hate @realDonaldTrump. Defending the new Nazis. #Antisemitism 

Iran pledges thousands of dollars for Palestinian terrorists
https://t.co/GomdzSUhLX"
783,4,🌻 BREAKING NEWS!!! #MAGA The media's one-sided view of kikes conceivably could have been due to greatly underappreciated :) #alternativefacts :) 🙊 🚧
784,1,"@the_moviebob SAME White petit bourgeois start openly saying stuff like ""beating to death Niggers and Kikes make my dick hard""

The Real True Left™: ""These are clearly lazy trust fund kids who used mom &amp; dad money to fly first class to that posh, foppish, neo-nazi demonstration"""
785,1,"RT @RepSwalwell: On Yom HaShoah, Holocaust Remembrance Day, #WeRemember the 6 million Jews murdered in the Holocaust. #NeverAgain will we s…"
786,3,"RT @BaronStrucker: Bill Maher : But why the Jews, why do they have the kick me sign on their back?

Might have something to do with Usury,…"
787,5,Zionazi lebensraum #IsraeliApartheid
788,1,"RT @JoeBiden: This Holocaust Remembrance Day, as we remember the millions of Jews who lost their lives at the hands of the Nazi regime, we…"
789,5,"Trump has done more for kikes then any other president in the U.S., if the jews hate white american interest and hate trump they can fuck off back to the holy land and get recked by jihadist before i crusade for Jerusalem."
790,3,"@_GeorgeAlvarado En Kikes hay de $90, para el antojo"
791,5,@DavidB45212563 @NeilHendry6 @sajidjavid Says who? Zionazis?
792,4,💇 Did you know? #MAGA The issue of kikes in general is evidence of the sale of nacotics . Glad :( 🐌 #⃣ 🐢 🐟 🐤 ↙ ⛪ 🚅 🔰 🐞 🐝 🔽
793,3,"RT @JoseCuelloB: La gente de huevos kikes va a donar un millón de huevos a la gente más necesitada del país.

Felicitaciones a ellos. Creo…"
794,1,"""Dear British Jews, 
we are so furious you have a voice. Why don't you shut up? 
Signed: middle-class Guardian readers, Corbyn supporters, with all our 8 Twitter accounts per person""."
